++
||
++
++


Similar words to addiction
expert count: 16088 | Novice has 1434 less
+-----------------------+------------+------------+------------+
|          Word         | Novice Pos | Expert Pos | Difference |
|      psyop       |    200     |     -      |     -      |
+------------------+------------+------------+------------+


Similar words to response
expert count: 186107 | Novice has 1940 less
+------------------+------------+------------+------------+
|       Word       | Novice Pos | Expert Pos | Difference |
+------------------+------------+------------+------------+
|    responding    |     1      |     1      |     0      |
|    responses     |     2      |     2      |     0      |
|     reaction     |     3      |     3      |     0      |
|     respond      |     4      |     4      |     0      |
|      reply       |     5      |     7      |     -2     |
|       due        |     6      |     5      |     1      |
|  responsiveness  |     7      |     6      |     1      |
|    counteract    |     8      |     9      |     -1     |
|     counter      |     9      |     11     |     -2     |
|    resulting     |     10     |     10     |     0      |
|    reactions     |     11     |     13     |     -2     |
|     rebuttal     |     12     |     8      |     4      |
|     reacting     |     13     |     12     |     1      |
|      rebuke      |     14     |     18     |     -4     |
|     suppress     |     15     |     14     |     1      |
|     relation     |     16     |     16     |     0      |
|      prompt      |     17     |     28     |    -11     |
|     mitigate     |     18     |     15     |     3      |
|      elicit      |     19     |     19     |     0      |
|     response     |     20     |     25     |     -5     |
|     feedback     |     21     |     20     |     1      |
|   condemnation   |     22     |     26     |     -4     |
|     regards      |     23     |     22     |     1      |
|     contrast     |     24     |     21     |     3      |
|    rebuttals     |     25     |     81     |    -56     |
|      report      |     26     |     33     |     -7     |
|      owing       |     27     |     27     |     0      |
|     protest      |     28     |     24     |     4      |
|   intervention   |     29     |     31     |     -2     |
|   preparedness   |     30     |     39     |     -9     |
|     address      |     31     |     30     |     1      |
|   retaliatory    |     32     |     47     |    -15     |
|      quell       |     33     |     29     |     4      |
|     provoke      |     34     |     34     |     0      |
|     resolve      |     35     |     38     |     -3     |
|    rejoinder     |     36     |     23     |     13     |
|      result      |     37     |     35     |     2      |
|     support      |     38     |     43     |     -5     |
|   sensitivity    |     39     |     32     |     7      |
|      avert       |     40     |     85     |    -45     |
|     addition     |     41     |     41     |     0      |
|    forestall     |     42     |     46     |     -4     |
|   retaliation    |     43     |     48     |     -5     |
| desensitization  |     44     |     86     |    -42     |
|  vulnerability   |     45     |     45     |     0      |
|     backlash     |     46     |     52     |     -6     |
|     solution     |     47     |     67     |    -20     |
|    rejection     |     48     |     62     |    -14     |
|   hypertensive   |     49     |     59     |    -10     |
|    aftermath     |     50     |     37     |     13     |
|    responded     |     51     |     53     |     -2     |
|     urgency      |     52     |     63     |    -11     |
|    statement     |     53     |     66     |    -13     |
|      remedy      |     54     |     49     |     5      |
|    escalation    |     55     |     58     |     -3     |
|     approach     |     56     |     97     |    -41     |
|    countering    |     57     |     57     |     0      |
|  counteraction   |     58     |     17     |     41     |
|   consequence    |     59     |     75     |    -16     |
|    virologic     |     60     |     44     |     16     |
|     elicited     |     61     |     64     |     -3     |
|  antigovernment  |     62     |    134     |    -72     |
|    opposition    |     63     |     84     |    -21     |
|  insensitivity   |     64     |     70     |     -6     |
| hyperactivation  |     65     |     -      |     -      |
|    reduction     |     66     |     91     |    -25     |
|  sensitisation   |     67     |     93     |    -26     |
|      answer      |     68     |     51     |     17     |
|     inaction     |     69     |    191     |    -122    |
